"cbsa_geoid","industry_employment_share","location_quotient","industry_present","industry_comparative_advantage","industry_feasibility","industry_feasibility_percentile_score"
"10100",0.000239520958083832,0.952556632412048,1,0,0.329490652454789,74.7
"10140",0.00056095736724009,2.23088478327616,1,1,0.272565927665725,45.3
"10180",0.000166757456837612,0.663181722324427,1,0,0.326978851892917,73.41
"10220",0.000175430902153414,0.697675354645901,1,0,0.187068620133349,5.19
"10300",0.000373045748974124,1.48357456992991,1,1,0.335734055081031,77.84
"10420",0.000321250888415068,1.27759034898705,1,1,0.380397324624021,92.11
"10460",0.000431287982748481,1.71519950376488,1,1,0.211835727308983,11.35
"10480",0.000705771643663739,2.80680014608553,1,1,0.275122378256957,46.38
"10500",0.00015008254539997,0.596866867825349,1,0,0.296076374160041,59.35
"10540",0.000366374177947938,1.45704223939632,1,1,0.348663450783353,81.62
"10580",0.000355797404771871,1.41497921694109,1,1,0.306201978593536,64.86
"10620",0.000346167160275395,1.37668046705191,1,1,0.315835901518697,69.08
"10660",0.000747607655502392,2.9731787831342,1,1,0.269980470630331,43.24
"10700",0.000174030324784094,0.692105364975579,1,0,0.279124821920088,49.3
"10740",0.000163120989483105,0.648719768244095,1,0,0.325450461950367,73.08
"10760",0.000200494553231304,0.797351588649395,1,0,0.22158296045833,15.24
"10780",8.8380862597219e-05,0.351483968329039,1,0,0.289770749881839,55.35
"10820",0.000137981786404195,0.548743069679004,1,0,0.34357351106812,80.11
"10860",0.000358166189111748,1.4243996920918,1,1,0.185020472818444,4.76
"10900",0.00013428717923676,0.534049897984756,1,0,0.332391199672671,75.78
"10940",0.00028220685762664,1.12231520821795,1,1,0.253676825902636,31.24
"10980",0.0006765899864682,2.69074691496637,1,1,0.291606236084238,56.22
"11020",0.000126724643190927,0.503974267334543,1,0,0.349872717614315,81.95
"11060",8.2162517459535e-05,0.326754082681809,1,0,0.179430325461411,4
"11100",0.000469175190015952,1.86587404537876,1,1,0.416464110276907,97.41
"11140",7.40960284528749e-05,0.294674269436892,1,0,0.239988008131957,24.86
"11180",0.00096885418744479,3.85305941272875,1,1,0.234499549052469,21.95
"11200",8.86917960088692e-05,0.352720526857676,1,0,0.258404189815256,34.7
"11220",0.000194922274742946,0.775191060926914,1,0,0.218926194334728,13.95
"11260",0.00013451062153515,0.534938511010503,1,0,0.360308967520811,85.84
