"industry_code","industry_employment_share","location_quotient","industry_present","industry_comparative_advantage","industry_feasibility","industry_feasibility_percentile_score"
"111000",0.00228287803526773,0.449743164523567,1,1,0.328970156593465,80.39
"112000",0.00311112966286819,1.17329974285348,1,1,0.332449094048346,78.43
"113110",1.32181269218461e-05,0.522504116802115,1,1,0.317517824129528,84.31
"113210",1.9605834190298e-06,0.115076664263073,1,1,0.294346542787312,70.59
"113310",0.000115231709337816,0.322777071548555,1,1,0.327412744333406,80.39
"114111",1.05618526121928e-05,0.151825637561191,1,1,0.305641771455609,72.55
"114112",4.56626202754683e-05,0.671512798853463,1,1,0.311687348004119,80.39
"114119",1.89733879260949e-07,0.0199248557828212,1,0,0.273022158811619,74.51
"114210",0.000140656049158783,3.65476124475831,1,1,0.340622583976211,84.31
"115111",0.000123643244651718,3.5311344731318,1,1,0.318043132895546,94.12
"115112",0.000120670747209963,0.608729511857838,1,1,0.330844219197406,80.39
"115113",4.90778301021654e-05,0.707589728591485,1,1,0.307367920863544,86.27
"115114",0.000160831084986864,0.326191314937351,1,1,0.306507322126748,86.27
"115115",0.00140826809650118,0.717154494071993,1,1,0.338199588790753,82.35
"115116",3.44683213990723e-05,0.260070651932109,1,1,0.312791472013719,84.31
"115210",0.000196880522046444,0.782978861509263,1,1,0.332290331473995,80.39
"115310",2.39697134132998e-05,0.166130245006416,1,1,0.324009038418022,78.43
"211120",0.0031556538798681,6.50184065680082,1,1,0.352803098305454,100
"211130",0.00115611177096338,5.27947262323879,1,1,0.337852253589608,100
"212114",7.55140839458575e-05,0.715471151616626,1,1,0.277394769026717,94.12
"212115",5.0595701136253e-07,0.00380224576160517,1,1,0.268061733150792,94.12
"212210",1.20164790198601e-06,0.0394420354854817,1,1,0.230459844893916,84.31
"212220",2.27680655113138e-06,0.0240883126293499,1,0,0.236942301283741,72.55
"212230",0,0,0,0,0.238938170829584,80.39
"212290",9.67642784230838e-06,0.351497872592965,1,1,0.259086710060497,82.35
"212311",8.55067349202675e-05,1.9029640550875,1,1,0.285525116018619,78.43
"212312",8.65186489429926e-05,0.625536843489043,1,1,0.309689053531546,82.35
"212313",2.78276356249391e-06,0.075584889704854,1,1,0.275573189583893,88.24
"212319",3.59229478067396e-05,0.752583744762506,1,1,0.284853813689205,76.47
"212321",0.000268852906912764,1.39197042677362,1,1,0.324438213131868,82.35
"212322",0.000307495373655577,5.9414733257477,1,1,0.2910205537882,94.12
"212323",5.48330911064141e-05,1.50864114792466,1,1,0.267247709130748,90.2
"212390",4.73702251888168e-05,0.653099498814006,1,1,0.284831170002112,86.27
"213111",0.00147271437082348,5.69688611501583,1,1,0.345366390872239,96.08
"213112",0.00728698261152241,5.64076147278249,1,1,0.355686028747076,100
"213113",1.15105220084975e-05,0.399396060848324,1,1,0.28564433162369,94.12
"213114",2.84600818891423e-06,0.099784575420806,1,1,0.268996456657661,78.43
"213115",1.68230706278041e-05,0.871522468495545,1,1,0.27556431844522,86.27
"221111",3.82629989842913e-05,0.802765381421243,1,1,0.281048264314607,74.51
"221112",0.000354486131085872,0.829449033404487,1,1,0.315317186236383,94.12
"221113",0.000117255537383266,0.549712539008192,1,1,0.245276230685812,84.31
"221114",0.000238305752351751,2.47793184091565,1,1,0.284676482534282,86.27
"221115",0.000344683213990723,5.14705528716759,1,1,0.306742446914789,94.12
"221116",9.48669396304743e-07,0.152843163583564,1,1,0.244052858738102,86.27
"221117",7.0201535326551e-06,0.498080847448464,1,1,0.257161370154185,84.31
"221118",3.62391709388412e-05,1.27494950040389,1,1,0.268768338192375,88.24
"221121",0.000100622200634723,0.604358916916778,1,1,0.293197312114079,88.24
"221122",0.00178286601878871,1.34795743905936,1,1,0.337921563790472,84.31
"221210",0.000578308863987371,0.851680276313464,1,1,0.323875477884453,86.27
"221310",0.000613283142397806,1.91499368317683,1,1,0.342631935708183,84.31
"221320",3.09898669459549e-05,0.69545475857135,1,1,0.304284371030599,82.35
"221330",1.39770624388899e-05,1.57399495962226,1,1,0.267412748919681,88.24
"236115",0.00397726482169442,1.26832213694786,1,1,0.335766439110438,82.35
"236116",0.000440562067643923,1.40073236995021,1,1,0.312259214118468,86.27
"236117",0.000915023255049135,1.61984459480711,1,1,0.342585069819539,86.27
"236118",0.00316969418693341,0.698286246685799,1,1,0.32571281962338,76.47
"236210",0.00306002800472058,3.10595121282156,1,1,0.326843916111008,92.16
"236220",0.00554604778005037,1.1759799418058,1,1,0.338267437200861,86.27
"237110",0.00222001287660594,1.73938442918769,1,1,0.342048656884265,84.31
"237120",0.00316514057383114,3.71919717785432,1,1,0.339546251757982,96.08
"237130",0.00215082325530211,1.50589057950037,1,1,0.339647562944517,86.27
"237210",0.000497798454554309,2.03090310389144,1,1,0.336732277953462,88.24
"237310",0.00290280186343967,1.30257807162311,1,1,0.337538851067871,86.27
"237990",0.00146423959088316,1.7074337679058,1,1,0.336796664079129,84.31
"238110",0.00247160000050596,1.43714504105229,1,1,0.338528050906288,84.31
"238120",0.000758303070779591,1.3921267906111,1,1,0.328821209914608,88.24
"238130",0.000439044196609835,0.693237138393573,1,1,0.327874805421279,78.43
"238140",0.00110602202683849,1.06200341019694,1,1,0.329679175461226,82.35
"238150",0.000666218894711611,1.34012906523796,1,1,0.330680931822549,90.2
"238160",0.00182720050190936,1.07126545275341,1,1,0.332953044545087,86.27
"238170",0.000200169242620301,0.572461650930272,1,1,0.32869472450334,82.35
"238190",0.000685002548758445,1.81666031538673,1,1,0.346204267711134,86.27
"238210",0.00783872873241325,1.12668352645693,1,1,0.340115876694614,86.27
"238220",0.00853720238659922,1.04329045478586,1,1,0.339407969188583,86.27
"238290",0.00119203471877012,1.16909526152458,1,1,0.335625193043003,86.27
"238310",0.00194123056334519,1.08112154256124,1,1,0.328689651350148,80.39
"238320",0.00176054066566234,0.919687818326923,1,1,0.329189830626675,76.47
"238330",0.000688670737090823,0.856304447205077,1,1,0.329885409728506,80.39
"238340",0.000409255977565866,0.810710527301794,1,1,0.326819142204434,80.39
"238350",0.00123972116709104,0.805823307196476,1,1,0.331686227283722,82.35
"238390",0.000736736653170263,1.14863553918893,1,1,0.324350951124065,84.31
"238910",0.00376014601919348,1.11925974325707,1,1,0.335537327337288,84.31
"238990",0.00415662658222244,1.24360783393193,1,1,0.339469519834101,84.31
"311111",8.53170010410066e-05,0.3833305544705,1,1,0.274605764639733,84.31
"311119",0.00020004275336746,0.920017669869189,1,1,0.31796935042468,86.27
"311211",0.000103974165835,1.20529610377156,1,1,0.281244176274913,88.24
"311212",2.68789662286344e-05,0.870779022163188,1,1,0.26789456641423,92.16
"311213",1.20164790198601e-06,0.172408765813492,1,1,0.24681196410055,78.43
"311221",7.20988741191605e-06,0.0923414813592212,1,1,0.249852761303911,90.2
"311224",2.63730092172719e-05,0.451705759808229,1,1,0.271074905810615,88.24
"311225",3.75673080936678e-05,0.723315838159672,1,1,0.268531660453756,88.24
"311230",5.18605936646593e-06,0.0681895552159104,1,1,0.250715728032638,80.39
"311313",0,0,0,0,0.237239291323099,90.2
"311314",1.70760491334854e-05,0.445758229103547,1,1,0.25324646620751,90.2
